Base,Day,FOV,mask_label,redox_ratio_norm_mean,redox_ratio_norm_stdev,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,,flirr_mean,flirr_stdev
UCSD102,100,7,8,0.62049577,0.092897064,995.2741047,406.2731417,73.24024669,3.052259685,73.34450995,3.119494182,26.75975331,3.052259685,26.65549005,3.119494182,308.9916694,59.73093745,317.2707924,60.62296154,2190.289394,155.3748126,2201.749949,149.9496159,811.5096346,95.04226837,818.6146737,96.28787422,624.8195592,421.9204803,79.97066446,1.794240514,80.02289158,1.664053843,20.02933547,1.794241129,19.9771084,1.664054101,185.0999756,24.31342755,184.8026914,21.98856475,1681.602466,117.8686245,1699.239147,119.9813529,484.3332786,43.98021853,486.863668,41.43696869,1.795874287,0.691969557,,,0.334942116,0.039860635
UCSD102,100,7,9,0.665974678,0.134650686,1361.584615,665.513392,76.84713263,3.010706408,76.71169744,2.491220601,23.15286739,3.010706313,23.28830256,2.491220593,341.5828551,67.40144924,365.1013536,60.77268304,2146.693462,165.7703179,2174.854737,139.9345158,758.9158228,98.55661546,785.6511582,77.20381344,627.3435897,385.5664396,80.82980167,2.517942131,80.93931161,2.651105,19.1701984,2.517941733,19.06068848,2.651104518,183.1021479,30.5775007,182.3750138,28.10433311,1700.843462,145.2570529,1724.667776,143.6495413,474.1442991,64.07327055,477.0524234,66.5697429,2.39013063,1.059151909,,,0.286811032,0.038784836
UCSD102,100,7,10,0.687959908,0.062256882,1048.077406,437.8770775,75.37708577,2.521111837,75.71677485,2.526725223,24.62291423,2.521111837,24.28322515,2.526725223,348.8723661,45.70222815,357.9677421,42.24462904,2166.767134,158.7323091,2189.210983,151.5873649,794.2251499,51.23059368,800.4860726,49.28625465,446.4100418,148.1754277,79.5933523,1.824242751,79.54844393,1.794969864,20.4066477,1.824242751,20.45155607,1.794969864,188.6588033,33.31061783,187.5076897,32.71896866,1700.87749,146.0641141,1709.56674,143.7237156,496.5101141,54.71275032,498.1267204,54.47389247,2.321264691,0.600736771,,,0.309452964,0.031881045
UCSD102,100,7,11,0.686042645,0.085961392,1167.923562,495.7157362,74.59203207,3.121515284,74.75352383,2.964953327,25.40796793,3.121515284,25.24647617,2.964953327,341.8772766,52.3473854,351.8451157,48.47327706,2194.943444,158.2745554,2213.826085,146.0335636,812.1011232,86.20300154,821.391051,76.09028784,520.9062254,337.7744127,80.72287494,1.900442067,81.04155341,2.020088214,19.27712506,1.900442067,18.95844659,2.020088214,187.4059346,31.72244645,184.8283353,29.33286328,1650.937951,119.7542897,1651.936564,114.3583334,468.818744,48.09411174,462.6394199,49.97150253,2.402902757,0.846608689,,,0.315115443,0.040634017
UCSD102,100,7,12,0.689685291,0.060268239,1033.273481,440.003434,75.47871768,2.413185331,75.93583167,2.329195183,24.52128232,2.413185331,24.06416833,2.329195183,343.1649945,41.77163188,351.143306,39.42840152,2133.427901,142.7738145,2149.7633,137.3821004,779.9606975,40.12234036,781.9046428,37.54512942,444.8176796,197.5877032,80.26983315,1.7255379,80.08820745,1.68468748,19.73016685,1.7255379,19.91179255,1.68468748,191.4884696,32.8440932,189.5168166,30.77133379,1709.726464,148.1529946,1718.355485,139.7904779,489.7349146,44.34092386,492.8411042,42.69741953,2.336181327,0.604663983,,,0.305600234,0.030517094
UCSD102,100,7,13,0.689151325,0.057247678,1014.44709,370.4069707,73.62804921,2.380198736,73.73667649,2.364923274,26.37195079,2.380198736,26.26332351,2.364923274,352.6226534,41.86186914,358.0846565,40.43364355,2198.106005,159.2387778,2211.136589,153.3124599,837.7361698,59.47351716,843.2030632,56.68122799,437.7089947,127.4804476,80.10561534,1.898070223,80.02749198,1.853458948,19.89438466,1.898070223,19.97250802,1.853458948,181.9158524,30.65443422,182.6978925,29.52757589,1676.207156,122.7775375,1683.041649,118.8462179,478.2870905,49.55748623,481.527152,48.20996164,2.324896951,0.604997766,,,0.329429564,0.03104855
UCSD102,100,7,14,0.68252851,0.058864358,1498.404922,470.1980013,76.4749255,2.227720494,76.81679693,2.181310973,23.5250745,2.227720494,23.18320307,2.181310973,360.1905638,35.5609193,366.1857725,34.94734638,2228.998009,131.1421346,2244.544111,127.4860147,798.2285485,36.44170597,800.1374141,35.1651761,684.2527964,224.9970839,79.68119396,1.420316919,79.67831047,1.385883854,20.31880604,1.420316919,20.32168953,1.385883854,178.9604586,24.96124313,178.8433633,23.95578186,1703.283557,111.8298798,1717.949318,109.5238074,488.4630182,43.44446267,491.4628339,42.70107653,2.249666131,0.550145766,,,0.295220787,0.027231788
UCSD102,100,7,15,0.708236762,0.061318372,1326.515755,454.8375881,75.64473201,2.02682652,75.82672938,2.01960722,24.35526799,2.02682652,24.17327062,2.01960722,359.9084992,40.94542191,367.204299,38.08814135,2232.098922,152.9460148,2252.880895,146.2180823,814.4253806,52.80167828,821.6925688,50.05702877,532.2271973,209.0377618,80.87881476,1.835478033,80.85070339,1.872242104,19.12118524,1.835478033,19.14929661,1.872242104,184.5767861,29.3929616,183.6670976,28.04558058,1687.464295,122.4374416,1692.841602,118.589237,471.4572782,48.19206739,472.2168885,47.61379217,2.554384199,0.634159754,,,0.301279215,0.025890494
UCSD102,100,7,16,0.685115139,0.062558088,1060.618483,421.1771275,73.17405908,2.491868039,73.36548894,2.49988959,26.82594092,2.491868039,26.63451106,2.49988959,353.5035972,44.23983872,358.6067913,41.97988366,2217.111201,145.349193,2224.264605,137.2619946,851.3965136,48.25048608,853.6121029,44.69569932,460.0442338,140.0174598,80.32156793,1.996084888,80.27470878,1.979841222,19.67843207,1.99608488,19.72529122,1.979841239,176.6683073,32.41743807,176.8422833,31.31379014,1677.628412,125.7947703,1689.848267,125.1121194,471.214038,53.21785839,474.5614729,53.04203474,2.295160275,0.620012189,,,0.334176147,0.031975283
UCSD102,100,7,17,0.699260364,0.063079494,1158.975904,479.9482898,75.08457108,2.139278283,75.2561553,2.147951233,24.91542892,2.139278283,24.7438447,2.147951233,343.4115422,49.06646382,352.0815461,43.52698966,2185.59094,147.5262656,2204.320614,144.615993,800.7874153,56.543299,808.6786541,48.49426438,470.0554217,177.6894389,79.89830723,1.883608399,79.78954923,1.819191622,20.10169277,1.883608399,20.21045077,1.819191622,186.7168964,29.77756917,186.6061269,29.29647514,1652.283663,121.5710705,1666.190054,120.0583811,480.5319598,45.68959963,485.0151171,46.43158181,2.47108286,0.715159679,,,0.311939697,0.026957853
UCSD102,100,7,18,0.719583181,0.074323729,1203.838921,397.9572217,74.29597065,2.470278655,74.17376537,2.21329403,25.70402935,2.470278655,25.82623463,2.21329403,349.6456909,43.61076812,358.096244,39.76359598,2146.469052,133.8389946,2161.786717,124.2007953,810.2349375,64.58747863,822.6662709,51.69849923,435.2305805,102.1477333,79.51275585,1.865921851,79.43460577,1.848505572,20.48724415,1.865921851,20.56539423,1.848505572,193.3155112,34.72920135,193.0703685,33.86451237,1717.211226,136.9142985,1723.377682,133.146788,504.8438391,55.30231463,507.1404586,54.07821934,2.740551012,0.712125754,,,0.323559798,0.032906714
UCSD102,100,7,19,0.690919675,0.061791943,1038.739726,418.8064496,75.2945,1.915186908,75.36655235,1.794636947,24.7055,1.915186908,24.63344765,1.794636947,345.0533992,43.30243623,350.3576397,40.1208929,2165.189609,140.6798817,2176.330623,130.6566126,793.3467294,52.68236417,798.9732838,48.11304778,437.1937378,146.8683918,79.9502501,2.089495326,80.00387495,2.028180346,20.0497499,2.089495326,19.99612505,2.028180346,187.9574442,30.07346316,186.929222,29.69183971,1618.642681,126.3588105,1628.957568,126.9947992,473.3058494,43.10880344,473.8690727,43.53847375,2.359993966,0.64593166,,,0.309160772,0.024509451
UCSD102,100,7,20,0.692286323,0.079044338,1119.052114,490.0813151,73.8792177,2.668875349,74.28701985,2.612334235,26.1207823,2.668875349,25.71298015,2.612334235,349.7942557,48.28695981,359.4512131,43.23287492,2225.700639,164.9036356,2243.396663,149.9033636,837.8302038,60.45491548,842.1376993,54.09379427,460.6568338,189.1719347,80.48702557,1.833821192,80.37272113,1.752552421,19.51297443,1.833821192,19.62727887,1.752552421,181.268008,31.46208522,180.2211351,30.76545024,1683.182566,125.0157342,1694.809241,117.3279874,473.6501152,49.24048381,476.9086371,48.10892877,2.437449438,0.765927029,,,0.32455729,0.032538131
UCSD102,100,7,21,0.706618951,0.06162705,1264.950566,476.5535121,76.04345026,2.319969339,76.42593932,2.318787455,23.95654974,2.319969339,23.57406068,2.318787455,355.7955015,37.57632316,361.2675406,36.08422021,2192.115808,137.0700813,2211.904752,134.4300461,794.051759,44.32479035,795.9391656,44.03013218,502.9371782,193.8852293,80.34130402,1.892205204,80.27029476,1.893882472,19.65869598,1.892205204,19.72970524,1.893882472,187.4099619,28.50823049,186.9334238,27.90233489,1677.26793,117.311573,1688.296585,116.8664085,479.4538719,46.85116345,482.441976,47.47338292,2.549346546,0.700051598,,,0.298301114,0.029324012
UCSD102,100,7,22,0.710843799,0.063543971,1377.832827,480.8934371,76.03619362,2.295674426,76.31080578,2.20653595,23.96380638,2.295674426,23.68919422,2.20653595,365.1853374,34.09979761,369.0869989,32.54980164,2196.317204,129.812263,2205.496873,122.5882153,802.3804689,39.12996811,802.6919621,37.55019854,537.2674772,191.3109347,79.60950912,1.882324626,79.74464798,2.0061045,20.39049088,1.882324626,20.25535202,2.0061045,186.6023222,23.95985847,186.2575499,23.22328891,1699.333556,118.6435285,1706.741836,121.8329771,494.5429178,46.19583625,494.0237386,50.16858194,2.607539003,0.731108155,,,0.301212373,0.030036138
UCSD102,100,7,23,0.602481083,0.132657277,601.7530169,327.3626605,74.33147828,3.398863447,73.76765388,3.150477138,25.66852172,3.398863447,26.23234612,3.150477138,312.8139783,64.24981235,325.0497131,59.22757388,2112.56008,198.0942757,2141.405996,174.0203534,772.9879777,103.4642489,799.9390129,90.85541273,362.5237329,246.6984311,82.09463266,2.074988122,81.68746506,2.095085149,17.90536734,2.074988122,18.31253494,2.095085149,165.5157764,35.06695963,166.5329695,32.90537708,1621.801593,153.3602083,1653.671357,157.6069852,425.5957036,59.84694385,438.6334933,61.08835069,1.793980041,0.893247864,,,0.312967732,0.042889071
UCSD102,100,7,24,0.715074355,0.066220824,1171.585056,553.593936,75.40000143,2.271940379,75.75249449,2.256205971,24.59999857,2.271940379,24.24750551,2.256205971,349.894035,49.3405424,363.3609009,48.29506521,2198.346184,163.7622202,2232.588608,156.7962173,802.6200443,54.05931029,814.5593184,47.97571664,424.0476948,124.0156445,79.95893704,1.858555104,79.8826193,1.742001766,20.04106296,1.858555104,20.1173807,1.742001766,191.3093833,32.52146929,191.204754,31.79188115,1652.850048,117.5115457,1662.567964,117.9949416,483.6665247,49.16310669,486.8041028,49.36235016,2.697131305,0.83420467,,,0.307852759,0.029653074
UCSD102,100,7,26,0.673810517,0.097075535,1259.452632,599.2776605,75.69761088,2.390958463,75.91966787,2.167750909,24.30238912,2.390958463,24.08033213,2.167750909,354.1699105,53.50245354,370.6420136,44.38136147,2180.843316,176.928577,2223.189644,150.1480002,796.4472685,73.01148739,815.1662346,51.42344532,543.9403509,208.2910833,79.71020316,2.15458853,79.33436134,2.025204815,20.28979684,2.15458853,20.66563866,2.025204815,187.9125737,31.39610439,187.7351797,29.12835771,1758.021035,123.5415462,1768.967427,113.839983,505.9849294,54.81645872,513.9274827,50.30488161,2.287517839,0.791934234,,,0.305069707,0.030400341
UCSD102,100,7,27,0.680433286,0.111471389,1019.38306,517.4003505,76.7837765,3.049193727,76.52530055,2.438129128,23.21622351,3.049193678,23.47469945,2.438129124,330.3849328,52.23807928,346.2929587,42.31388596,2132.148153,178.2566582,2172.990077,147.39703,748.3446137,94.17995603,773.9333245,62.13839895,413.2311475,157.5136341,80.11978158,1.985925957,80.0044536,1.882344054,19.88021842,1.985925957,19.9955464,1.882344054,188.4076262,31.47557986,187.6892605,30.28244633,1648.717087,139.9540647,1665.688702,136.5367898,477.6322264,48.01634338,482.2863852,46.74004358,2.425335111,0.924548703,,,0.290171005,0.040042189
UCSD102,100,7,28,0.664257195,0.120981474,997.5718608,529.3311794,75.50465144,4.120498057,75.09821685,3.076030638,24.4953484,4.120499049,24.90178308,3.076031224,337.9630437,77.29054639,361.3954163,64.030813,2132.744523,184.903598,2181.053863,157.9465103,777.1481586,133.3703785,813.5759998,98.36250214,422.8320726,165.7959227,82.0663525,3.849852718,81.99430489,4.163768325,17.93364755,3.849852202,18.00569528,4.163767313,164.158395,42.22789031,163.6615402,42.97468577,1695.429849,149.3539231,1703.928078,149.7145394,439.3354903,97.30336022,441.9002654,104.229132,2.297297277,0.935635962,,,0.300390067,0.053985175
UCSD102,100,7,30,0.681877145,0.066704635,1222.539666,488.5394705,73.53347443,2.33881623,73.81306905,2.250638835,26.46652557,2.33881623,26.18693095,2.250638835,367.6433392,46.63063053,375.6993427,41.87626123,2244.317985,134.193668,2259.749314,125.8645927,862.856642,51.8420644,867.7322516,46.72948725,556.6607516,246.0324773,79.33765271,2.001539454,79.03173972,1.94558899,20.66234729,2.001539454,20.96826028,1.94558899,181.9034276,28.77912148,182.5984086,26.73070724,1756.611597,124.2143446,1776.730399,114.9913837,507.0035696,54.13773342,516.6776444,52.68021762,2.283805638,0.702979406,,,0.333639132,0.028715266
UCSD102,100,7,31,0.62656859,0.117293683,819.243346,461.1987044,72.03638745,3.907612304,71.596904,3.54847885,27.96361255,3.907612304,28.403096,3.54847885,329.4684411,71.95730084,346.4526084,59.04302908,2309.24308,255.1951129,2358.828469,248.0347261,883.5591476,134.4074483,918.7496299,122.6945989,423.3688213,221.6700287,81.23152357,2.188083308,80.95796817,2.022352894,18.76847643,2.188083308,19.04203183,2.022352894,173.6308658,33.57330768,173.4056537,31.17617574,1638.316958,154.7356475,1654.218521,136.1415589,447.8817628,59.99616772,454.8320742,54.95918348,1.935401492,0.886602792,,,0.344677167,0.049950109
UCSD102,100,7,32,0.680830208,0.116502254,1057.531561,576.7739422,76.20950676,2.780563847,75.75851969,2.102319927,23.79049324,2.780563847,24.24148031,2.102319927,331.3695969,58.9703283,351.952893,45.92873289,2090.467276,182.3970922,2144.001217,154.8376779,748.9590731,97.75042024,784.9507263,64.626187,406.6677741,147.5119693,81.13277763,2.224075563,80.73989763,2.142353745,18.86722237,2.224075563,19.26010237,2.142353745,183.4052337,35.79398534,183.1812257,34.96238615,1686.643577,133.4264249,1699.146044,126.0219575,466.7988664,60.73657291,475.0623142,59.92725966,2.47027492,0.985807903,,,0.293636192,0.036370781
UCSD102,100,7,33,0.646382056,0.12806318,903.8258307,582.0368807,76.07235509,3.132462185,75.80270295,2.661198307,23.92764491,3.132462185,24.19729705,2.661198307,328.1341974,59.56710169,348.1053378,51.15762423,2092.465488,198.4543608,2140.150896,165.2874779,748.3059066,95.2973171,780.0856244,77.68671084,408.1688103,284.618328,81.00035482,2.385226303,80.55814365,2.25112356,18.99964518,2.385226303,19.44185635,2.25112356,177.8090951,35.27332261,181.6776514,33.76589029,1672.51134,144.3007553,1692.737655,142.1288481,461.306468,64.11403806,475.1491828,61.67630078,2.159130249,0.967710741,,,0.295812602,0.040351441
UCSD102,100,7,34,0.621263714,0.134263873,838.2068273,459.3127433,76.04286406,3.597458844,74.83212472,2.569446306,23.95713592,3.597458934,25.16787527,2.56944632,310.7126365,58.46811037,330.9880319,46.91523617,2089.058594,196.6037664,2141.621969,160.5756666,736.6555514,120.1873082,785.608673,84.27841961,452.1345382,263.9410759,80.86467731,2.019766955,80.62778963,1.84129583,19.13532265,2.01976714,19.37221034,1.841295985,186.6831084,33.54535513,185.6156096,30.149559,1623.365281,136.6104045,1641.705946,123.1485663,460.8906576,52.89413867,467.169173,48.13990134,1.947027804,0.914192056,,,0.296497664,0.045311647
UCSD102,100,7,35,0.69343183,0.108233157,1166.745148,612.4887276,74.77862034,3.180121054,74.77637979,2.656652838,25.22137966,3.180121054,25.22362021,2.656652838,361.4548954,59.22005641,377.888419,47.72063229,2222.318751,199.3677951,2259.460845,162.6578751,830.0627344,99.04797094,851.79732,73.04989611,443.2953586,216.795201,80.22540895,2.072919695,79.99830551,1.940226651,19.77459105,2.072919695,20.00169449,1.940226651,174.6238159,29.90357747,176.5215168,28.83183417,1749.271232,156.3957407,1773.633568,146.1610984,485.6683074,59.62460569,495.6852795,56.69882432,2.585685931,0.983447713,,,0.314591545,0.040235495
UCSD102,100,7,36,0.599005461,0.121333895,727.3411215,459.8007395,71.80936075,4.180875972,70.68248946,3.103087211,28.19063925,4.180875972,29.31751054,3.103087211,279.7476589,75.29410301,310.072187,69.19364176,2198.406308,252.5337796,2245.784929,222.3593968,822.2685214,150.8226098,878.4060644,116.5372642,425.7897196,258.4709129,80.87726215,1.938550001,80.63835046,1.727394673,19.12273785,1.938550001,19.36164954,1.727394673,178.0011229,34.31860106,181.0892438,30.5084212,1637.380327,153.4462485,1675.935174,145.5918766,456.2988605,57.84751313,469.9087995,52.94626042,1.740297877,0.869484307,,,0.348865563,0.052625871
UCSD102,100,7,37,0.648659979,0.117380746,969.7932331,433.834172,71.6550672,3.957681232,71.64879994,4.084480281,28.3449328,3.957681232,28.35120006,4.084480281,315.6435076,66.49163886,319.8310091,65.28691123,2310.182133,225.9662115,2334.250074,216.7485328,882.0357572,138.1030392,892.1998717,140.4532087,538.4473684,448.8623077,82.23205818,2.482560594,82.97494413,2.625973717,17.76794182,2.482560594,17.02505587,2.625973717,167.7511335,30.71964456,164.8843399,28.15837699,1605.241241,156.7311074,1583.506919,156.0453219,422.5899749,59.26016862,406.3141686,62.04989502,2.135474088,0.929763548,,,0.345446275,0.051926631
UCSD102,100,7,38,0.731375291,0.081336488,1254.528625,462.0006736,72.7013687,2.514818463,72.58877918,2.27028253,27.2986313,2.514818463,27.41122082,2.27028253,373.2806572,43.92123856,379.4884039,38.43974428,2290.534082,146.1935524,2306.146504,128.451725,895.6044501,68.7351009,906.5055461,53.34591564,419.8193309,111.9612423,80.5317913,2.230927365,80.37209302,2.117444936,19.46820857,2.23092814,19.62790689,2.11744551,174.619568,33.53388943,174.8567545,32.90840654,1760.820022,144.100589,1772.806065,138.3831947,483.1373571,63.29739638,488.1032501,60.6770071,2.947429093,0.803849871,,,0.339400885,0.033897953
UCSD102,100,7,39,0.636530005,0.126707955,812.1301627,456.5858505,75.47286295,3.395910924,74.47937843,2.565241199,24.52713705,3.395910924,25.52062157,2.565241199,305.5058827,59.81165837,325.2006792,52.43684845,2062.277835,192.1896379,2117.938324,160.0659792,736.6652665,113.9735417,781.8431944,84.03194168,384.0325407,139.7525399,81.16464819,2.288515061,80.92137315,2.209985153,18.83535181,2.288515061,19.07862685,2.209985153,180.1288334,35.46692823,180.4340471,34.38112008,1613.512416,144.830912,1626.928878,142.6166536,449.1093716,57.18606841,455.557644,56.35919843,2.05105117,0.909503429,,,0.302732251,0.044536715
UCSD102,100,7,40,0.683977937,0.102928644,1125.942478,651.1911898,76.3913792,2.019618853,76.28964299,1.692943621,23.6086208,2.019618853,23.71035701,1.692943621,356.694708,54.28224971,377.9671535,41.77316871,2147.416283,157.971409,2199.182322,127.0628918,778.1878509,72.4481066,808.7129825,51.41109682,428.960177,171.0047435,80.44446814,1.863504488,80.26309893,1.666689812,19.55553186,1.863504488,19.73690107,1.666689812,171.5861611,29.54019259,174.0044904,27.49513515,1672.645885,145.2369222,1707.565734,140.1696458,464.9427665,56.41378186,476.5799231,52.45892409,2.45467757,0.928941163,,,0.293674017,0.026357008
UCSD102,100,7,41,0.678732889,0.135687371,1368.972789,517.8434211,76.98868776,1.801492981,76.87465339,1.66735131,23.01131224,1.801492981,23.12534661,1.66735131,359.519585,46.45106051,366.7855301,44.71784415,2162.572653,159.038166,2186.820091,157.4957043,773.0664499,60.93454874,786.1173458,52.83356287,637.2789116,436.1372776,82.05647347,2.580995478,83.05908834,2.912056199,17.94352653,2.580995478,16.94091166,2.912056199,167.0627211,30.52825817,161.0940286,25.84925801,1661.041361,135.0948965,1615.013142,132.0973354,435.7567484,60.316958,409.1619895,68.18015371,2.571453323,1.12793962,,,0.28049439,0.02080378
