Cell line,Day,Stiffness,FOV,mask_label,redox_ratio_norm_mean,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,redox_ratio_norm_stdev,flirr_mean,flirr_stdev
H9,30,1.5kpa,2,7,0.538349771,611.1494786,483.9078848,72.56729629,4.866465303,73.18152978,3.760278443,27.43270371,4.866465303,26.81847022,3.760278443,410.6969676,129.4709484,386.940995,82.56839611,2191.900626,330.2168146,2137.039761,222.5788501,891.574886,122.8722187,852.5079543,85.59024302,446.2317497,270.6322618,77.15845886,4.605175767,76.31707727,4.004415102,22.84154118,4.605175623,23.68292275,4.004415048,184.8550482,64.79363502,199.1415288,55.43784968,2128.420487,195.4220911,2132.416337,169.9703923,628.7604914,146.3895937,657.0267876,124.0091552,1.295683328,0.589726261,,0.107082765,0.357133838,0.067209187
H9,30,1.5kpa,2,8,0.548135633,558.9326425,381.5922309,72.87559544,4.533175938,73.37646168,3.749056307,27.12440456,4.533175938,26.62353832,3.749056307,375.9203992,116.9321034,366.7423364,81.27664284,2206.17113,306.2100033,2190.931042,227.6784875,865.192718,118.4243496,848.004828,88.75767172,404.2373057,198.3796294,77.32772477,5.564440746,76.25934234,5.307970437,22.67227519,5.564440846,23.74065763,5.307970499,163.1377654,57.53796929,173.1284543,54.76091602,2174.984642,205.3187084,2154.910057,192.4770226,618.1477896,160.2327674,642.8307955,151.1734565,1.355360037,0.598461423,,0.11359455,0.352726873,0.063233501
H9,30,1.5kpa,2,9,0.517454671,407.1748466,236.4093688,71.20157485,4.582051001,71.50183047,4.120586438,28.79842515,4.582051001,28.49816953,4.120586438,351.311362,120.9963691,332.6485632,88.95354527,2207.917055,333.0673606,2168.896062,257.3619295,877.0940941,118.5566313,849.1767858,91.27787431,442.5490798,451.5716071,83.39628497,5.005986052,80.73488291,4.0213796,16.60371482,5.005986377,19.26511699,4.021379866,133.4372123,53.9104716,171.8013513,53.47366047,2091.886748,179.5241123,2065.370765,142.0671857,453.5592742,134.3390663,533.37983,115.8777603,1.244433284,0.653897827,,0.132761894,0.346562268,0.058504721
H9,30,1.5kpa,2,10,0.57024513,444.8459302,332.7237961,73.00132892,5.109172199,73.40156777,4.199375944,26.99867108,5.109172199,26.59843223,4.199375944,431.1233765,150.1528945,406.173877,106.3409099,2307.07593,413.4260766,2268.07476,319.0039163,926.1483034,138.3694415,893.8485533,103.9061853,280.7892442,120.2895758,76.72687413,6.025910087,75.44740074,5.678143754,23.27312596,6.025909874,24.5525993,5.678143628,173.8692653,84.25278465,183.7362438,80.45238656,2194.651076,252.35948,2191.49463,244.4534855,642.4580838,188.0386712,675.1307261,177.7707616,1.50937902,0.724632364,,0.113023762,0.353853816,0.071162941
H9,30,1.5kpa,2,11,0.606028376,525.8424908,377.0238293,73.02008462,4.231303498,73.79713111,3.349074835,26.97991538,4.231303498,26.20286889,3.349074835,396.9379194,112.5865386,382.2685668,79.6215395,2284.31696,357.6971592,2230.165127,272.2742026,897.7663225,120.4378461,861.7918876,93.29843703,275.8021978,95.97701416,84.55805934,4.9510446,83.12601123,5.381285109,15.44194044,4.951044989,16.87398871,5.381285264,111.4478103,42.32118052,119.8771233,43.48562115,2140.679707,189.2861569,2149.497231,175.3548937,423.6298334,138.8334804,461.4186375,148.6447416,1.727998249,0.737353243,,0.104473427,0.319548283,0.048189854
H9,30,1.5kpa,2,12,0.244897244,405.3841463,220.9910162,73.04256341,2.780050069,72.98456,2.34385118,26.95743659,2.780050069,27.01544,2.34385118,238.234253,65.71529675,230.7056864,52.95906925,1996.442683,237.4204474,1983.271593,183.1665547,709.241009,92.34019313,702.3933178,79.5540345,1217.506098,469.6874739,76.97908354,2.105523471,76.6237954,1.781068131,23.02091646,2.105523471,23.3762046,1.781068131,166.4895866,23.76368415,170.4169967,20.71478983,2063.167195,88.37314794,2071.452946,86.63888403,602.6634325,61.13181136,614.4760438,53.08437131,0.333987054,0.11894154,,0.061974493,0.350328956,0.035758027
H9,30,1.5kpa,2,13,0.200444318,290.5193798,122.1425292,73.85360078,3.453704264,73.58419776,3.213786782,26.14639922,3.453704264,26.41580224,3.213786782,238.9385731,121.3181278,229.4560787,99.1585574,2005.313282,281.0729623,1979.586457,244.9499131,696.4389254,134.1010471,688.0920014,115.2491223,1142.178295,389.9222897,77.85002016,2.586148616,77.32111488,2.436582744,22.14997984,2.586148616,22.67888512,2.436582744,158.6389452,27.3394186,163.6142172,26.62836198,2028.807881,92.46657397,2038.168332,86.09567297,572.9923909,76.05617292,588.7742597,71.98388571,0.253767875,0.062726389,,0.039333335,0.336326742,0.046053984
H9,30,1.5kpa,2,14,0.622379151,569.8572373,360.5541882,72.74864501,4.236280958,73.52728093,3.768424045,27.25135499,4.236280958,26.47271907,3.768424045,377.8592307,77.64178754,374.2479663,60.37465319,2204.822895,272.7194628,2199.482244,224.542475,869.8063559,89.32182468,853.2544638,76.5734794,312.4170522,179.1493225,77.42867079,5.040892577,76.82299752,4.550157811,22.57132925,5.040892506,23.17700249,4.550157772,180.206787,79.92413053,188.3051928,71.91697663,2169.487303,259.8368745,2147.022656,240.5013512,628.8272905,167.8619727,642.1905415,151.4357839,1.861807777,0.850415294,,0.101276573,0.353485244,0.059489878
H9,30,1.5kpa,2,15,0.592764972,581.1723164,484.7683601,74.58918305,3.862869736,75.38460934,3.030094377,25.41081695,3.862869736,24.61539066,3.030094377,382.6662288,94.60557358,373.2323106,62.07592366,2218.060282,301.333702,2186.120105,205.3820612,842.4474346,96.89234348,816.0851933,64.71380546,332.8672316,246.498294,84.16463023,5.756764102,81.06100207,6.265126322,15.83536924,5.756764811,18.93899762,6.265126844,114.347141,48.00246223,136.9684793,51.44620585,2177.39726,214.4216531,2176.853499,187.909973,437.4449321,156.8998055,519.7174701,169.3215247,1.686017328,0.840462831,,0.118922578,0.302641292,0.044706143
H9,30,1.5kpa,2,16,0.215491309,324.1706349,160.0568805,72.68472103,3.822200981,72.32886733,3.451056499,27.31527897,3.822200981,27.67113267,3.451056499,251.5485238,84.11090844,241.8069932,74.22802086,2043.444008,288.1256127,2009.627563,258.2920328,734.3210779,95.87568,725.6493521,86.59746186,1152.876984,387.8541146,80.21528611,2.445391895,79.73481754,2.249255557,19.78471389,2.445391895,20.26518246,2.249255557,140.5973004,24.17727769,145.8352554,23.42142866,2016.275952,109.5021423,2032.937714,106.1421438,512.0172746,72.16253627,528.3105982,66.62625059,0.281005169,0.09345635,,0.053369837,0.340929949,0.049215062
H9,30,1.5kpa,2,18,0.549488224,514.2117073,436.0176647,73.39688517,4.242700334,74.40443204,3.68381821,26.60311483,4.242700334,25.59556796,3.68381821,383.1631424,113.9269947,376.3618227,79.94990963,2304.092956,316.0274159,2273.712357,248.681355,887.4877458,119.7101107,857.5234509,91.62894406,355.3960976,204.4193709,77.24284439,5.009006432,76.27616716,4.404652927,22.75715565,5.009006316,23.72383286,4.40465286,187.9109782,88.80514927,195.2748018,73.42854752,2151.158234,256.6293275,2151.196436,224.7328151,634.9376793,175.5105996,659.4875814,151.5110276,1.392759095,0.711535947,,0.116597889,0.345568066,0.057042129
H9,30,1.5kpa,2,19,0.521026755,283.899654,120.7246587,71.02569412,5.558350021,70.99937144,5.156755951,28.97430588,5.558350021,29.00062856,5.156755951,436.5889965,126.3354501,437.3077646,111.3707746,2301.873114,348.6095599,2306.630313,327.5550721,968.0284159,108.5629306,971.1991168,99.46555683,243.1280277,57.92759659,85.44553979,3.216413471,85.01616783,3.382838502,14.55446028,3.216413508,14.98383236,3.382838276,114.6008201,32.67747668,117.6557666,33.3255435,2041.283322,214.5505611,2027.507892,210.3024844,391.4194304,80.30693727,399.8400029,81.47498229,1.174229858,0.439477741,,0.097259916,0.33975908,0.067320458
H9,30,1.5kpa,2,20,0.506765042,476.6566781,414.7413137,71.15128913,5.637174906,71.87458241,4.798456261,28.84871087,5.637174906,28.12541759,4.798456261,395.2691387,151.8080033,375.631613,110.1913232,2251.384041,370.1709811,2216.863859,274.1140524,922.8006048,155.5292443,888.9965423,127.6857931,427.6361301,365.7427823,80.98545411,5.323233869,78.83367904,4.817849917,19.01454568,5.323234265,21.16632084,4.817850201,148.2942609,57.34165778,176.0594999,60.48915912,2074.087543,186.7476094,2078.391155,163.8565154,511.4044311,147.4785441,576.670947,141.6609575,1.170229062,0.586822551,,0.125675819,0.357313312,0.069778616
H9,30,1.5kpa,2,21,0.535606109,393.7015504,300.1976611,75.31583527,4.387919837,76.0608223,3.75497696,24.68416473,4.387919837,23.9391777,3.75497696,425.1587984,117.5226839,412.0311957,90.33064409,2335.784574,339.2692406,2346.408079,279.1609467,888.4404851,103.1206502,868.6647236,78.80696581,309.1860465,186.3995778,85.52536783,5.164909399,83.12422501,5.452598249,14.47463182,5.164909995,16.87577483,5.452598619,109.9837089,46.8569852,131.9251058,51.02088057,2064.01469,172.3737988,2073.438426,169.1595093,392.2730012,147.4694288,458.7037951,156.1145852,1.262355867,0.512636556,,0.102722076,0.289617732,0.05286308
H9,30,1.5kpa,2,22,0.530420267,335.4318885,240.5957534,71.20914752,5.882582789,70.42113248,4.954155639,28.79085248,5.882582789,29.57886752,4.954155639,423.699192,167.8393362,400.0488505,130.9549957,2310.987864,413.9950399,2253.103945,332.3134912,956.2608745,146.3776581,940.7749668,117.0107164,255.3916409,115.2711564,83.24377353,5.460693984,81.68850709,5.48490697,16.75622615,5.46069444,18.31149274,5.484907258,128.0902221,65.99111139,143.2816198,65.61275547,2113.27226,207.9168579,2102.317044,201.6808289,457.1816257,157.1632921,497.9425637,154.9743437,1.247912475,0.533551315,,0.10865612,0.348691081,0.079231543
H9,30,1.5kpa,2,23,0.557062493,572.7666879,448.6493862,73.46376662,4.409721409,73.82412053,3.489406361,26.53623338,4.409721409,26.17587947,3.489406361,396.0087171,111.3065985,382.182166,71.85155659,2141.537915,312.5462456,2127.845769,228.3054071,851.4990635,101.5139029,834.305665,67.7221233,384.7247298,224.1295968,81.26942632,5.679274568,79.06848155,5.63521066,18.73057381,5.679274407,20.93151852,5.635210542,136.0933632,49.58247344,155.3109542,52.91434382,2140.788519,195.5450444,2160.430078,191.2548412,510.9108233,163.9161921,575.1061532,168.767753,1.402213091,0.604683775,,0.109891785,0.32791724,0.056197229
H9,30,1.5kpa,2,24,0.442602782,326.0461538,199.917293,73.24297846,4.643135084,73.43215321,4.035972331,26.75702154,4.643135084,26.56784679,4.035972331,361.55412,123.5102524,358.5632306,93.41830666,2221.140062,430.0767851,2180.900058,347.3712535,847.1709712,120.0938001,834.0729805,92.00591828,391.4430769,214.5769519,82.64868923,3.971822257,81.38508993,3.644246633,17.35131058,3.971822703,18.61490997,3.644246927,129.6590723,41.53539318,144.0313784,43.68854734,1995.561385,151.7242809,1984.374232,143.6816665,451.0820359,105.3800686,484.208138,98.46846462,0.896975136,0.478255188,,0.125355636,0.324067878,0.054997478
H9,30,1.5kpa,2,25,0.623368686,688.1607387,496.4485453,73.36686724,4.984557673,74.38457817,4.19059007,26.6331328,4.984557555,25.61542184,4.190590018,387.4830342,98.38208017,380.2406775,62.30408169,2217.0037,339.1335754,2213.369778,257.1010925,870.3739,140.9606205,847.6106995,109.9559737,343.0403557,174.1942887,78.48788851,4.871821223,77.06712034,4.385432127,21.51211154,4.871821086,22.93287968,4.385432053,162.1711861,54.24725784,174.0630686,50.79370367,2157.539747,200.8998854,2155.113734,183.7759517,589.8228379,143.2660675,627.2358775,131.0310887,1.902114483,0.870412232,,0.114383145,0.340243642,0.063899078
H9,30,1.5kpa,2,26,0.552537511,460.0853355,335.451891,73.9865366,4.852140848,74.48555788,3.923545884,26.01346341,4.85214083,25.51444212,3.923545882,390.467649,141.7306872,377.2874942,82.77833548,2177.307274,345.1940042,2149.426233,262.0640679,846.7603742,148.9281258,823.7715398,88.10162712,336.1400166,195.5061884,79.09425565,5.327191338,77.73101578,5.011553374,20.9057443,5.32719144,22.26898418,5.011553459,156.8819141,68.67803077,172.1179401,62.24108439,2153.395737,220.0248611,2126.73297,205.3620547,571.6256456,159.0597111,604.9272883,145.2474539,1.411215716,0.696304075,,0.12126819,0.330484401,0.065108485
H9,30,1.5kpa,2,27,0.269918961,327.9721254,177.8455637,72.90726864,4.213315257,73.05547467,3.694483712,27.09273136,4.213315257,26.94452533,3.694483712,295.7742122,172.73338,267.2131947,140.5995854,2254.605087,396.7836025,2214.714215,311.9406526,819.6142628,176.8570444,787.4926324,153.3502945,914.0243902,498.9980303,79.16166481,3.411083572,77.76532905,2.991754138,20.83833519,3.411083572,22.23467095,2.991754138,138.1075258,31.88578295,151.2074268,30.99769415,2017.60223,108.8057847,2038.500735,98.9541233,529.6761327,95.47852244,570.6770046,85.93191619,0.380979011,0.138357903,,0.060665173,0.342752814,0.053229027
H9,30,1.5kpa,2,28,0.561888729,449.8217973,415.2796358,73.90704593,4.87618461,74.51887707,4.092565244,26.09295407,4.876184623,25.48112293,4.092565249,394.7072876,115.6966206,380.1232661,83.30906057,2273.328998,362.6804622,2242.456246,273.724929,875.1477395,113.0937852,848.3948946,87.23496761,295.0072658,218.5081636,80.63289969,6.459667987,78.84939096,6.12604057,19.36710049,6.459667678,21.15060914,6.126040354,141.5382609,81.7191657,157.2923665,73.98742361,2196.50169,253.0857973,2173.183736,230.4366855,539.1743345,202.1651316,582.6500233,187.3895909,1.494082497,0.77944284,,0.12684829,0.326006098,0.066501485
H9,30,1.5kpa,2,29,0.581934744,375.2982234,247.5996311,73.0974797,4.788013131,73.21627661,4.126708335,26.9025203,4.788013131,26.78372339,4.126708335,398.7536028,129.0043891,383.9893141,89.72044612,2202.817018,349.2546196,2171.497551,276.8826014,874.802468,118.0640626,855.8324712,83.52513615,248.4771574,198.7143595,82.6969014,5.758796866,79.46021975,7.69976151,17.30309881,5.758796659,20.53978036,7.699761388,127.9748924,67.29973878,152.1594118,77.0481961,2106.020876,223.7913903,2135.792631,229.2719662,468.6976494,170.8106761,561.0514574,228.2722725,1.628251817,0.819424912,,0.129204713,0.326998334,0.062361481
H9,30,1.5kpa,2,30,0.599769402,442.7131148,334.7584231,74.76539167,4.476649877,74.61511748,3.663616529,25.23460833,4.476649877,25.38488252,3.663616529,393.5891585,106.3432835,375.8251895,80.89337006,2253.54112,384.1157269,2202.966421,301.5629733,851.7046585,103.2061165,832.4904888,80.98537336,270.4576503,224.1145592,83.0991888,6.335867536,80.51519494,6.369427889,16.9008107,6.335868261,19.48480477,6.369428422,132.1566597,68.8532115,157.5458095,69.34206209,2206.082363,260.0870568,2204.838671,231.9172526,482.2670645,196.9954471,554.6707967,193.6041603,1.707568575,0.818401732,,0.109338551,0.305985398,0.060336748
H9,30,1.5kpa,2,31,0.523728889,416.3097199,313.83781,74.41840923,4.851305863,74.73567075,4.04119987,25.58159077,4.851305863,25.26432925,4.04119987,370.0411746,132.2575156,355.9926034,91.06025438,2216.993344,378.3448294,2179.993491,304.0916889,836.6161196,156.881657,812.0861677,111.1533714,343.3558484,214.0669926,83.69155535,4.96553999,81.86356927,4.7196049,16.30844394,4.965541154,18.13643038,4.71960564,126.2670077,45.16292856,142.1325273,43.49119017,1960.145667,187.8385679,1949.165444,180.5711978,422.4606911,129.0484314,467.3267203,122.3099145,1.249118668,0.615261877,,0.124892864,0.306209825,0.05688328
H9,30,1.5kpa,2,32,0.564944049,369.1558935,254.9321733,73.02754049,4.880190594,72.92795994,4.207369974,26.97245951,4.880190594,27.07204006,4.207369974,382.5801179,119.6281592,371.180288,92.01695126,2197.032205,379.4006752,2182.938278,316.9811957,862.127457,127.0717228,854.1862131,101.0804454,257.1577947,158.0181073,80.27681939,5.274680583,79.0978809,4.768340157,19.72318027,5.274681302,20.90211892,4.768340603,165.9918618,95.22430287,170.7881725,81.13397802,2111.742605,302.4017631,2059.406132,275.68206,547.9074454,186.7898836,563.1797201,161.5954156,1.513667213,0.742248114,,0.133049843,0.337246779,0.062975946
H9,30,1.5kpa,2,33,0.568131613,416.9673591,263.6931954,74.72819674,4.137028797,75.14834929,3.666658262,25.27180326,4.137028797,24.85165071,3.666658262,371.0453091,93.32116554,365.169713,67.40938922,2105.585497,296.4038402,2090.382005,243.5543686,802.4585851,93.05969234,788.6024438,70.85809912,273.4332344,111.4236941,81.25144429,4.553710306,80.08725246,4.464409878,18.74855558,4.553710592,19.91274747,4.464410052,138.8252309,53.98773843,150.2206229,55.81141801,2139.908212,206.2807403,2129.516825,201.3361464,511.9952766,136.0543222,542.0536849,133.4979448,1.54399904,0.784455434,,0.133327784,0.31221524,0.054886838
H9,30,1.5kpa,2,35,0.556790198,300.4795433,205.5822492,73.39294367,5.887224267,73.89379832,5.627192834,26.60705633,5.887224267,26.10620168,5.627192834,411.7698497,151.3037167,402.8174824,125.3280892,2300.740238,438.3219689,2291.199448,375.5311613,901.5811641,152.6533137,886.084263,136.3454841,204.3349191,48.65531605,86.89615566,4.062378378,86.32771082,4.279010172,13.10384477,4.062378067,13.67228955,4.279009876,94.62676451,46.43749895,98.39259681,45.28353113,2115.62313,219.121038,2116.917777,217.0927911,358.2210652,118.8031075,373.1620365,122.7905941,1.40449952,0.666668761,,0.104831786,0.306509024,0.067422263
H9,30,1.5kpa,3,1,0.517071793,432.8452722,252.755313,72.68638195,5.330164847,72.93097972,4.827148859,27.31361805,5.330164847,27.06902028,4.827148859,409.3625788,150.8616609,393.9600522,113.3536178,2462.799713,431.9836559,2439.05863,358.5339098,956.5329686,138.0735404,937.449838,109.5643517,376.4269341,178.6956673,74.72271691,3.780851616,74.31787543,3.332685648,25.27728309,3.780851616,25.68212457,3.332685648,193.3378223,79.04051253,196.3772784,65.487715,2191.843725,228.7301912,2161.707629,219.4636179,696.055805,130.6670612,699.2939302,116.4098551,1.224160855,0.638082222,,0.122458514,0.366365643,0.072297031
H9,30,1.5kpa,3,2,0.479294235,450.5770089,311.3259171,74.96697054,4.387952981,75.52225508,3.573798122,25.03302946,4.387952981,24.47774492,3.573798122,351.2935083,117.8945184,347.8249007,80.51817009,2119.576819,328.3486939,2112.014537,248.0151619,786.2952799,125.2550357,774.5365807,87.64604886,479.8258929,308.0180647,77.02855357,6.025267494,75.12831496,4.419712708,22.97144632,6.02526777,24.871685,4.419712824,175.69223,71.61504853,197.3370051,57.55193935,2066.678393,210.1325249,2031.108861,177.5649599,605.3796729,165.7409313,650.6265967,122.8069349,1.161418823,0.858308349,,0.15914092,0.327275623,0.063821006
H9,30,1.5kpa,3,3,0.579010791,560.4342508,372.380399,72.71235161,4.473917396,72.80528533,3.628132099,27.28764839,4.473917396,27.19471467,3.628132099,391.508068,105.8399317,376.8997085,74.07698442,2242.137775,335.7014923,2209.280767,252.3025503,887.5977464,100.7673365,869.7073078,78.44530693,357.5810398,169.6167212,78.45412599,5.932365237,76.43708503,6.007952822,21.54587405,5.932365139,23.56291498,6.007952782,164.3621297,56.35134716,177.5773449,54.89486558,2108.701812,197.7434748,2125.482129,191.4813491,583.017066,167.0724628,637.1977616,170.6794692,1.569122738,0.722772658,,0.120529353,0.350078862,0.062421325
